,trial type,subject,rewarded,common,repeat
246,rewarded common,8.0,rewarded,common,True
247,rewarded rare,8.0,rewarded,rare,True
248,unrewarded common,8.0,unrewarded,common,True
249,unrewarded rare,8.0,unrewarded,rare,True
250,rewarded rare,8.0,rewarded,rare,True
251,rewarded rare,8.0,rewarded,rare,False
252,unrewarded rare,8.0,unrewarded,rare,True
253,unrewarded common,8.0,unrewarded,common,True
254,rewarded common,8.0,rewarded,common,True
255,unrewarded common,8.0,unrewarded,common,False
256,rewarded common,8.0,rewarded,common,True
257,rewarded common,8.0,rewarded,common,True
258,rewarded common,8.0,rewarded,common,True
259,rewarded common,8.0,rewarded,common,False
260,rewarded rare,8.0,rewarded,rare,True
261,unrewarded common,8.0,unrewarded,common,False
262,rewarded common,8.0,rewarded,common,True
263,rewarded rare,8.0,rewarded,rare,True
264,rewarded common,8.0,rewarded,common,True
265,rewarded common,8.0,rewarded,common,True
266,unrewarded common,8.0,unrewarded,common,True
267,rewarded rare,8.0,rewarded,rare,True
268,unrewarded common,8.0,unrewarded,common,False
269,unrewarded common,8.0,unrewarded,common,False
270,rewarded common,8.0,rewarded,common,True
271,rewarded common,8.0,rewarded,common,True
272,unrewarded common,8.0,unrewarded,common,True
273,rewarded common,8.0,rewarded,common,True
274,rewarded common,8.0,rewarded,common,True
275,unrewarded common,8.0,unrewarded,common,False
276,unrewarded common,8.0,unrewarded,common,False
277,rewarded common,8.0,rewarded,common,True
278,rewarded common,8.0,rewarded,common,True
279,unrewarded rare,8.0,unrewarded,rare,True
280,unrewarded common,8.0,unrewarded,common,True
281,rewarded rare,8.0,rewarded,rare,False
282,unrewarded common,8.0,unrewarded,common,False
283,unrewarded rare,8.0,unrewarded,rare,True
284,rewarded common,8.0,rewarded,common,True
285,unrewarded rare,8.0,unrewarded,rare,True
286,unrewarded common,8.0,unrewarded,common,True
287,rewarded common,8.0,rewarded,common,True
288,unrewarded common,8.0,unrewarded,common,True
289,unrewarded rare,8.0,unrewarded,rare,True
290,unrewarded common,8.0,unrewarded,common,True
291,unrewarded rare,8.0,unrewarded,rare,True
292,unrewarded common,8.0,unrewarded,common,True
293,unrewarded rare,8.0,unrewarded,rare,True
294,rewarded common,8.0,rewarded,common,True
295,unrewarded common,8.0,unrewarded,common,True
296,unrewarded common,8.0,unrewarded,common,True
297,unrewarded common,8.0,unrewarded,common,True
298,unrewarded common,8.0,unrewarded,common,True
299,unrewarded rare,8.0,unrewarded,rare,True
300,unrewarded rare,8.0,unrewarded,rare,True
301,unrewarded common,8.0,unrewarded,common,False
302,unrewarded rare,8.0,unrewarded,rare,False
303,rewarded common,8.0,rewarded,common,True
304,rewarded rare,8.0,rewarded,rare,True
305,unrewarded rare,8.0,unrewarded,rare,True
306,rewarded common,8.0,rewarded,common,True
307,rewarded common,8.0,rewarded,common,True
308,unrewarded common,8.0,unrewarded,common,True
309,rewarded rare,8.0,rewarded,rare,True
310,rewarded common,8.0,rewarded,common,True
311,rewarded rare,8.0,rewarded,rare,True
312,unrewarded common,8.0,unrewarded,common,True
313,rewarded rare,8.0,rewarded,rare,False
314,unrewarded common,8.0,unrewarded,common,True
315,unrewarded rare,8.0,unrewarded,rare,True
316,unrewarded rare,8.0,unrewarded,rare,False
317,unrewarded rare,8.0,unrewarded,rare,True
318,rewarded common,8.0,rewarded,common,True
319,rewarded common,8.0,rewarded,common,True
320,rewarded common,8.0,rewarded,common,False
321,unrewarded rare,8.0,unrewarded,rare,False
322,unrewarded common,8.0,unrewarded,common,True
323,unrewarded common,8.0,unrewarded,common,True
324,unrewarded common,8.0,unrewarded,common,True
325,unrewarded common,8.0,unrewarded,common,True
326,unrewarded common,8.0,unrewarded,common,False
327,unrewarded common,8.0,unrewarded,common,True
328,rewarded common,8.0,rewarded,common,True
329,rewarded common,8.0,rewarded,common,True
330,unrewarded common,8.0,unrewarded,common,True
331,unrewarded common,8.0,unrewarded,common,False
332,rewarded common,8.0,rewarded,common,True
333,unrewarded common,8.0,unrewarded,common,True
334,rewarded common,8.0,rewarded,common,True
335,unrewarded common,8.0,unrewarded,common,False
336,rewarded rare,8.0,rewarded,rare,False
337,rewarded common,8.0,rewarded,common,True
338,rewarded rare,8.0,rewarded,rare,False
339,rewarded rare,8.0,rewarded,rare,False
340,rewarded rare,8.0,rewarded,rare,True
341,rewarded common,8.0,rewarded,common,True
342,rewarded rare,8.0,rewarded,rare,True
343,unrewarded common,8.0,unrewarded,common,True
344,unrewarded rare,8.0,unrewarded,rare,True
345,rewarded rare,8.0,rewarded,rare,False
346,unrewarded rare,8.0,unrewarded,rare,False
347,unrewarded rare,8.0,unrewarded,rare,False
348,unrewarded common,8.0,unrewarded,common,False
349,unrewarded common,8.0,unrewarded,common,True
350,unrewarded common,8.0,unrewarded,common,True
351,unrewarded common,8.0,unrewarded,common,False
352,rewarded common,8.0,rewarded,common,True
353,unrewarded common,8.0,unrewarded,common,False
354,rewarded common,8.0,rewarded,common,True
355,rewarded common,8.0,rewarded,common,True
356,unrewarded common,8.0,unrewarded,common,True
357,rewarded common,8.0,rewarded,common,True
358,rewarded common,8.0,rewarded,common,True
359,unrewarded rare,8.0,unrewarded,rare,True
360,rewarded rare,8.0,rewarded,rare,True
361,rewarded rare,8.0,rewarded,rare,False
362,rewarded rare,8.0,rewarded,rare,True
363,unrewarded rare,8.0,unrewarded,rare,True
364,unrewarded common,8.0,unrewarded,common,True
365,unrewarded rare,8.0,unrewarded,rare,True
366,unrewarded common,8.0,unrewarded,common,True
367,rewarded common,8.0,rewarded,common,True
368,unrewarded common,8.0,unrewarded,common,True
369,unrewarded common,8.0,unrewarded,common,False
370,rewarded rare,8.0,rewarded,rare,False
371,unrewarded common,8.0,unrewarded,common,False
372,unrewarded common,8.0,unrewarded,common,True
373,unrewarded common,8.0,unrewarded,common,True
374,unrewarded common,8.0,unrewarded,common,True
375,unrewarded rare,8.0,unrewarded,rare,True
376,unrewarded rare,8.0,unrewarded,rare,True
377,unrewarded common,8.0,unrewarded,common,True
378,unrewarded rare,8.0,unrewarded,rare,True
379,rewarded common,8.0,rewarded,common,True
380,unrewarded rare,8.0,unrewarded,rare,True
381,unrewarded rare,8.0,unrewarded,rare,True
382,unrewarded common,8.0,unrewarded,common,True
383,rewarded common,8.0,rewarded,common,True
384,unrewarded common,8.0,unrewarded,common,True
385,unrewarded common,8.0,unrewarded,common,True
386,rewarded rare,8.0,rewarded,rare,False
387,rewarded common,8.0,rewarded,common,True
388,rewarded common,8.0,rewarded,common,True
389,unrewarded common,8.0,unrewarded,common,True
390,rewarded common,8.0,rewarded,common,True
391,unrewarded common,8.0,unrewarded,common,True
392,unrewarded common,8.0,unrewarded,common,False
393,unrewarded common,8.0,unrewarded,common,True
394,unrewarded common,8.0,unrewarded,common,False
395,unrewarded common,8.0,unrewarded,common,False
396,unrewarded common,8.0,unrewarded,common,True
397,unrewarded common,8.0,unrewarded,common,False
398,rewarded common,8.0,rewarded,common,True
399,unrewarded rare,8.0,unrewarded,rare,True
400,unrewarded common,8.0,unrewarded,common,True
201,unrewarded common,9.0,unrewarded,common,True
202,rewarded common,9.0,rewarded,common,True
203,rewarded common,9.0,rewarded,common,True
204,unrewarded rare,9.0,unrewarded,rare,True
205,rewarded common,9.0,rewarded,common,True
206,rewarded common,9.0,rewarded,common,True
207,unrewarded common,9.0,unrewarded,common,True
208,rewarded common,9.0,rewarded,common,True
209,rewarded common,9.0,rewarded,common,True
210,rewarded common,9.0,rewarded,common,True
211,rewarded common,9.0,rewarded,common,True
212,unrewarded rare,9.0,unrewarded,rare,True
213,unrewarded rare,9.0,unrewarded,rare,True
214,rewarded common,9.0,rewarded,common,True
215,rewarded common,9.0,rewarded,common,True
216,rewarded common,9.0,rewarded,common,True
217,unrewarded common,9.0,unrewarded,common,True
218,rewarded common,9.0,rewarded,common,True
219,rewarded common,9.0,rewarded,common,True
220,unrewarded common,9.0,unrewarded,common,True
221,unrewarded common,9.0,unrewarded,common,False
222,unrewarded rare,9.0,unrewarded,rare,True
223,unrewarded rare,9.0,unrewarded,rare,True
224,unrewarded common,9.0,unrewarded,common,True
225,unrewarded common,9.0,unrewarded,common,True
226,rewarded common,9.0,rewarded,common,True
227,unrewarded common,9.0,unrewarded,common,False
228,rewarded rare,9.0,rewarded,rare,True
229,rewarded common,9.0,rewarded,common,False
230,unrewarded common,9.0,unrewarded,common,True
231,unrewarded common,9.0,unrewarded,common,True
232,unrewarded common,9.0,unrewarded,common,True
233,rewarded common,9.0,rewarded,common,False
234,rewarded common,9.0,rewarded,common,True
235,unrewarded common,9.0,unrewarded,common,True
236,unrewarded common,9.0,unrewarded,common,True
237,rewarded common,9.0,rewarded,common,True
238,rewarded rare,9.0,rewarded,rare,True
239,unrewarded common,9.0,unrewarded,common,True
240,rewarded common,9.0,rewarded,common,False
241,rewarded common,9.0,rewarded,common,True
242,unrewarded common,9.0,unrewarded,common,False
243,rewarded common,9.0,rewarded,common,True
244,rewarded rare,9.0,rewarded,rare,True
245,unrewarded common,9.0,unrewarded,common,False
246,unrewarded common,9.0,unrewarded,common,False
247,rewarded rare,9.0,rewarded,rare,True
248,rewarded common,9.0,rewarded,common,False
249,unrewarded rare,9.0,unrewarded,rare,True
250,rewarded rare,9.0,rewarded,rare,True
251,unrewarded rare,9.0,unrewarded,rare,True
252,rewarded rare,9.0,rewarded,rare,False
253,unrewarded common,9.0,unrewarded,common,False
254,unrewarded common,9.0,unrewarded,common,True
255,unrewarded common,9.0,unrewarded,common,False
256,rewarded common,9.0,rewarded,common,False
257,unrewarded common,9.0,unrewarded,common,False
258,rewarded rare,9.0,rewarded,rare,True
259,rewarded common,9.0,rewarded,common,True
260,rewarded rare,9.0,rewarded,rare,True
261,rewarded rare,9.0,rewarded,rare,True
262,unrewarded common,9.0,unrewarded,common,True
263,unrewarded common,9.0,unrewarded,common,False
264,rewarded common,9.0,rewarded,common,False
265,unrewarded common,9.0,unrewarded,common,True
266,unrewarded common,9.0,unrewarded,common,True
267,rewarded common,9.0,rewarded,common,True
268,unrewarded common,9.0,unrewarded,common,True
269,unrewarded rare,9.0,unrewarded,rare,True
270,unrewarded common,9.0,unrewarded,common,False
271,unrewarded common,9.0,unrewarded,common,True
272,unrewarded common,9.0,unrewarded,common,False
273,rewarded rare,9.0,rewarded,rare,False
274,rewarded rare,9.0,rewarded,rare,True
275,rewarded common,9.0,rewarded,common,True
276,unrewarded rare,9.0,unrewarded,rare,True
277,unrewarded common,9.0,unrewarded,common,False
278,unrewarded common,9.0,unrewarded,common,False
279,rewarded rare,9.0,rewarded,rare,True
280,unrewarded rare,9.0,unrewarded,rare,False
281,unrewarded common,9.0,unrewarded,common,False
282,rewarded common,9.0,rewarded,common,True
283,rewarded common,9.0,rewarded,common,True
284,rewarded common,9.0,rewarded,common,False
285,rewarded common,9.0,rewarded,common,False
286,rewarded common,9.0,rewarded,common,True
287,rewarded common,9.0,rewarded,common,True
288,rewarded rare,9.0,rewarded,rare,False
289,rewarded rare,9.0,rewarded,rare,True
290,unrewarded rare,9.0,unrewarded,rare,False
292,rewarded rare,9.0,rewarded,rare,True
293,unrewarded rare,9.0,unrewarded,rare,True
294,rewarded common,9.0,rewarded,common,True
295,unrewarded common,9.0,unrewarded,common,True
296,unrewarded common,9.0,unrewarded,common,True
297,unrewarded common,9.0,unrewarded,common,True
298,unrewarded rare,9.0,unrewarded,rare,False
299,unrewarded common,9.0,unrewarded,common,False
300,unrewarded rare,9.0,unrewarded,rare,True
301,unrewarded common,9.0,unrewarded,common,False
302,rewarded common,9.0,rewarded,common,False
303,unrewarded common,9.0,unrewarded,common,False
304,rewarded common,9.0,rewarded,common,True
305,unrewarded common,9.0,unrewarded,common,True
306,unrewarded common,9.0,unrewarded,common,False
307,rewarded common,9.0,rewarded,common,False
308,unrewarded common,9.0,unrewarded,common,False
309,rewarded common,9.0,rewarded,common,True
310,rewarded rare,9.0,rewarded,rare,True
311,unrewarded rare,9.0,unrewarded,rare,True
312,rewarded rare,9.0,rewarded,rare,True
313,unrewarded common,9.0,unrewarded,common,True
314,rewarded common,9.0,rewarded,common,True
315,unrewarded common,9.0,unrewarded,common,False
316,unrewarded common,9.0,unrewarded,common,True
317,unrewarded common,9.0,unrewarded,common,True
318,unrewarded common,9.0,unrewarded,common,False
319,unrewarded rare,9.0,unrewarded,rare,True
320,unrewarded rare,9.0,unrewarded,rare,False
321,rewarded rare,9.0,rewarded,rare,False
322,unrewarded common,9.0,unrewarded,common,True
323,rewarded rare,9.0,rewarded,rare,True
324,unrewarded rare,9.0,unrewarded,rare,True
325,unrewarded rare,9.0,unrewarded,rare,False
327,rewarded common,9.0,rewarded,common,True
328,rewarded common,9.0,rewarded,common,True
329,rewarded rare,9.0,rewarded,rare,True
330,unrewarded common,9.0,unrewarded,common,True
331,rewarded rare,9.0,rewarded,rare,False
332,rewarded rare,9.0,rewarded,rare,True
333,unrewarded common,9.0,unrewarded,common,False
334,unrewarded common,9.0,unrewarded,common,True
335,rewarded common,9.0,rewarded,common,True
336,unrewarded common,9.0,unrewarded,common,True
337,rewarded rare,9.0,rewarded,rare,True
338,unrewarded common,9.0,unrewarded,common,False
339,rewarded common,9.0,rewarded,common,True
340,rewarded rare,9.0,rewarded,rare,False
341,unrewarded common,9.0,unrewarded,common,True
342,unrewarded common,9.0,unrewarded,common,False
343,rewarded rare,9.0,rewarded,rare,False
344,rewarded common,9.0,rewarded,common,True
345,unrewarded rare,9.0,unrewarded,rare,False
346,rewarded common,9.0,rewarded,common,True
347,unrewarded common,9.0,unrewarded,common,False
348,rewarded common,9.0,rewarded,common,True
349,rewarded common,9.0,rewarded,common,True
350,unrewarded common,9.0,unrewarded,common,False
351,unrewarded rare,9.0,unrewarded,rare,False
352,unrewarded common,9.0,unrewarded,common,False
353,rewarded common,9.0,rewarded,common,True
354,unrewarded common,9.0,unrewarded,common,False
355,rewarded rare,9.0,rewarded,rare,True
356,unrewarded common,9.0,unrewarded,common,True
357,unrewarded common,9.0,unrewarded,common,True
358,rewarded common,9.0,rewarded,common,False
359,rewarded common,9.0,rewarded,common,True
360,rewarded common,9.0,rewarded,common,False
361,rewarded common,9.0,rewarded,common,True
362,rewarded common,9.0,rewarded,common,True
363,rewarded rare,9.0,rewarded,rare,False
364,unrewarded common,9.0,unrewarded,common,True
365,unrewarded common,9.0,unrewarded,common,False
366,rewarded common,9.0,rewarded,common,True
367,rewarded common,9.0,rewarded,common,True
368,unrewarded common,9.0,unrewarded,common,True
369,unrewarded rare,9.0,unrewarded,rare,False
370,unrewarded common,9.0,unrewarded,common,False
371,rewarded common,9.0,rewarded,common,False
372,rewarded rare,9.0,rewarded,rare,True
373,unrewarded rare,9.0,unrewarded,rare,True
374,unrewarded rare,9.0,unrewarded,rare,True
375,unrewarded common,9.0,unrewarded,common,False
376,unrewarded common,9.0,unrewarded,common,True
377,rewarded common,9.0,rewarded,common,True
378,unrewarded rare,9.0,unrewarded,rare,True
379,unrewarded rare,9.0,unrewarded,rare,False
380,unrewarded common,9.0,unrewarded,common,False
381,rewarded common,9.0,rewarded,common,True
382,unrewarded common,9.0,unrewarded,common,True
383,unrewarded common,9.0,unrewarded,common,True
384,unrewarded rare,9.0,unrewarded,rare,True
385,unrewarded rare,9.0,unrewarded,rare,True
386,unrewarded rare,9.0,unrewarded,rare,False
387,rewarded common,9.0,rewarded,common,False
388,unrewarded common,9.0,unrewarded,common,True
389,rewarded common,9.0,rewarded,common,False
390,rewarded common,9.0,rewarded,common,False
391,rewarded common,9.0,rewarded,common,True
392,unrewarded common,9.0,unrewarded,common,False
393,unrewarded common,9.0,unrewarded,common,True
394,rewarded rare,9.0,rewarded,rare,True
395,unrewarded common,9.0,unrewarded,common,False
396,unrewarded common,9.0,unrewarded,common,False
398,rewarded rare,9.0,rewarded,rare,False
399,rewarded rare,9.0,rewarded,rare,True
400,rewarded rare,9.0,rewarded,rare,False
201,unrewarded common,10.0,unrewarded,common,True
202,unrewarded common,10.0,unrewarded,common,False
203,rewarded rare,10.0,rewarded,rare,False
204,rewarded rare,10.0,rewarded,rare,False
205,unrewarded common,10.0,unrewarded,common,False
206,rewarded rare,10.0,rewarded,rare,False
